MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ BZN|DE-LU,Generation - Solar  [MW] Intraday / BZN|DE-LU,Generation - Solar  [MW] Current / BZN|DE-LU,Generation - Wind Offshore  [MW] Day Ahead/ BZN|DE-LU,Generation - Wind Offshore  [MW] Intraday / BZN|DE-LU,Generation - Wind Offshore  [MW] Current / BZN|DE-LU,Generation - Wind Onshore  [MW] Day Ahead/ BZN|DE-LU,Generation - Wind Onshore  [MW] Intraday / BZN|DE-LU,Generation - Wind Onshore  [MW] Current / BZN|DE-LU
20.11.2020 12:30 - 20.11.2020 12:45,11970,11581,,2438,2000,,8920,7139,
20.11.2020 12:45 - 20.11.2020 13:00,11605,11237,,2284,1889,,8862,7096,
20.11.2020 13:00 - 20.11.2020 13:15,11131,10780,,2215,1840,,8808,7246,
20.11.2020 13:15 - 20.11.2020 13:30,10509,10260,,2191,1820,,8698,7145,
20.11.2020 13:30 - 20.11.2020 13:45,9860,9633,,2158,1799,,8561,7024,
20.11.2020 13:45 - 20.11.2020 14:00,9129,8917,,2136,1767,,8402,6892,
20.11.2020 14:00 - 20.11.2020 14:15,8310,8123,,2129,1750,,8232,6592,
20.11.2020 14:15 - 20.11.2020 14:30,7363,7252,,2227,1835,,8087,6463,
20.11.2020 14:30 - 20.11.2020 14:45,6396,6317,,2256,1859,,7872,6287,
20.11.2020 14:45 - 20.11.2020 15:00,5403,5343,,2273,1879,,7681,6131,
20.11.2020 15:00 - 20.11.2020 15:15,4340,4362,,2318,1714,,7489,5988,
20.11.2020 15:15 - 20.11.2020 15:30,3265,3276,,2383,1737,,7376,5901,
20.11.2020 15:30 - 20.11.2020 15:45,2240,2240,,2440,1762,,7260,5822,
20.11.2020 15:45 - 20.11.2020 16:00,1341,1334,,2495,1788,,7151,5767,
20.11.2020 16:00 - 20.11.2020 16:15,680,666,,2564,1833,,7085,5743,
20.11.2020 16:15 - 20.11.2020 16:30,236,218,,2657,1896,,7175,5810,
20.11.2020 16:30 - 20.11.2020 16:45,21,25,,2743,1957,,7270,5890,
20.11.2020 16:45 - 20.11.2020 17:00,5,6,,2827,2023,,7368,5953,
20.11.2020 17:00 - 20.11.2020 17:15,0,0,,2920,2099,,7491,6042,
20.11.2020 17:15 - 20.11.2020 17:30,0,0,,3063,2212,,7673,6156,
20.11.2020 17:30 - 20.11.2020 17:45,0,0,,3212,2332,,7841,6257,
20.11.2020 17:45 - 20.11.2020 18:00,0,0,,3362,2458,,8006,6356,
20.11.2020 18:00 - 20.11.2020 18:15,0,0,,3521,2587,,8167,6450,
20.11.2020 18:15 - 20.11.2020 18:30,0,0,,3679,2718,,8316,6537,
20.11.2020 18:30 - 20.11.2020 18:45,0,0,,3840,2845,,8461,6621,
20.11.2020 18:45 - 20.11.2020 19:00,0,0,,4011,2972,,8617,6718,
20.11.2020 19:00 - 20.11.2020 19:15,0,0,,4185,3101,,8768,6822,
20.11.2020 19:15 - 20.11.2020 19:30,0,0,,4369,3272,,8900,6911,
20.11.2020 19:30 - 20.11.2020 19:45,0,0,,4553,3444,,9018,6994,
20.11.2020 19:45 - 20.11.2020 20:00,0,0,,4746,3613,,9137,7083,
20.11.2020 20:00 - 20.11.2020 20:15,0,0,,4914,3875,,9257,7178,
20.11.2020 20:15 - 20.11.2020 20:30,0,0,,5041,4083,,9361,7269,
20.11.2020 20:30 - 20.11.2020 20:45,0,0,,5174,4288,,9487,7387,
20.11.2020 20:45 - 20.11.2020 21:00,0,0,,5297,4499,,9628,7517,
20.11.2020 21:00 - 20.11.2020 21:15,0,0,,5401,4683,,9780,7660,
20.11.2020 21:15 - 20.11.2020 21:30,0,0,,5460,4845,,10007,7863,
20.11.2020 21:30 - 20.11.2020 21:45,0,0,,5518,5003,,10233,8064,
20.11.2020 21:45 - 20.11.2020 22:00,0,0,,5581,5165,,10434,8261,
20.11.2020 22:00 - 20.11.2020 22:15,0,0,,5665,5337,,10577,8427,
20.11.2020 22:15 - 20.11.2020 22:30,0,0,,5695,5446,,10848,8670,
20.11.2020 22:30 - 20.11.2020 22:45,0,0,,5724,5546,,11111,8908,
20.11.2020 22:45 - 20.11.2020 23:00,0,0,,5744,5631,,11373,9147,
20.11.2020 23:00 - 20.11.2020 23:15,0,0,,5758,5687,,11613,9374,
20.11.2020 23:15 - 20.11.2020 23:30,0,0,,5782,5719,,11856,9632,
20.11.2020 23:30 - 20.11.2020 23:45,0,0,,5801,5754,,12097,9896,
20.11.2020 23:45 - 21.11.2020 00:00,0,0,,5823,5782,,12341,10160,
21.11.2020 00:00 - 21.11.2020 00:15,0,0,,5968,5054,,10916,12297,
21.11.2020 00:15 - 21.11.2020 00:30,0,0,,5984,5180,,11156,12602,
21.11.2020 00:30 - 21.11.2020 00:45,0,0,,5997,5271,,11391,12657,
21.11.2020 00:45 - 21.11.2020 01:00,0,0,,6019,5292,,11624,12743,
21.11.2020 01:00 - 21.11.2020 01:15,0,0,,5880,5290,,11881,13046,
21.11.2020 01:15 - 21.11.2020 01:30,0,0,,5905,5404,,12157,13347,
21.11.2020 01:30 - 21.11.2020 01:45,0,0,,5934,5412,,12459,13659,
21.11.2020 01:45 - 21.11.2020 02:00,0,0,,5961,5386,,12783,13744,
21.11.2020 02:00 - 21.11.2020 02:15,0,0,,5990,5223,,13076,14192,
21.11.2020 02:15 - 21.11.2020 02:30,0,0,,6027,5423,,13386,14484,
21.11.2020 02:30 - 21.11.2020 02:45,0,0,,5983,5904,,13716,14837,
21.11.2020 02:45 - 21.11.2020 03:00,0,0,,6017,6000,,14036,15169,
21.11.2020 03:00 - 21.11.2020 03:15,0,0,,6048,5916,,14357,15392,
21.11.2020 03:15 - 21.11.2020 03:30,0,0,,6073,5958,,14674,15471,
21.11.2020 03:30 - 21.11.2020 03:45,0,0,,6099,5763,,15010,15695,
21.11.2020 03:45 - 21.11.2020 04:00,0,0,,6116,5637,,15340,16052,
21.11.2020 04:00 - 21.11.2020 04:15,0,0,,6146,5628,,15660,16444,
21.11.2020 04:15 - 21.11.2020 04:30,0,0,,6168,5645,,16019,16773,
21.11.2020 04:30 - 21.11.2020 04:45,0,0,,6186,5706,,16372,17090,
21.11.2020 04:45 - 21.11.2020 05:00,0,0,,6215,5900,,16735,17394,
21.11.2020 05:00 - 21.11.2020 05:15,0,0,,6244,5798,,17093,17802,
21.11.2020 05:15 - 21.11.2020 05:30,0,0,,6269,5829,,17469,18369,
21.11.2020 05:30 - 21.11.2020 05:45,0,0,,6293,5828,,17858,18812,
21.11.2020 05:45 - 21.11.2020 06:00,0,0,,6299,5836,,18246,19299,
21.11.2020 06:00 - 21.11.2020 06:15,0,0,,6252,5846,,18922,20163,
21.11.2020 06:15 - 21.11.2020 06:30,0,0,,6271,5851,,19304,20663,
21.11.2020 06:30 - 21.11.2020 06:45,0,0,,6291,5769,,19672,21131,
21.11.2020 06:45 - 21.11.2020 07:00,0,0,,6309,5585,,20037,21321,
21.11.2020 07:00 - 21.11.2020 07:15,0,0,,6327,5355,,20385,21690,
21.11.2020 07:15 - 21.11.2020 07:30,0,3,,6326,5379,,20726,22033,
21.11.2020 07:30 - 21.11.2020 07:45,37,36,,6317,5314,,21070,22365,
21.11.2020 07:45 - 21.11.2020 08:00,228,301,,6323,5377,,21402,22778,
21.11.2020 08:00 - 21.11.2020 08:15,605,797,,6326,5431,,21702,23090,
21.11.2020 08:15 - 21.11.2020 08:30,1139,1459,,6326,5474,,21979,23474,
21.11.2020 08:30 - 21.11.2020 08:45,1791,2195,,6329,5520,,22213,23645,
21.11.2020 08:45 - 21.11.2020 09:00,2513,2976,,6334,5566,,22437,23888,
21.11.2020 09:00 - 21.11.2020 09:15,3261,3784,,6332,5599,,22652,24069,
21.11.2020 09:15 - 21.11.2020 09:30,4034,4594,,6329,5629,,22794,24181,
21.11.2020 09:30 - 21.11.2020 09:45,4762,5358,,6325,5656,,22935,24273,
21.11.2020 09:45 - 21.11.2020 10:00,5518,6136,,6320,5686,,23075,24380,
21.11.2020 10:00 - 21.11.2020 10:15,6212,6845,,6314,5709,,23201,24441,
21.11.2020 10:15 - 21.11.2020 10:30,6919,7574,,6289,5829,,23241,24457,
21.11.2020 10:30 - 21.11.2020 10:45,7538,8166,,6276,5845,,23279,24470,
21.11.2020 10:45 - 21.11.2020 11:00,8100,8660,,6267,5859,,23309,24508,
21.11.2020 11:00 - 21.11.2020 11:15,8554,9075,,6253,5865,,23334,24545,
21.11.2020 11:15 - 21.11.2020 11:30,8927,9415,,6241,5875,,23399,24608,
21.11.2020 11:30 - 21.11.2020 11:45,9195,9648,,6233,5885,,23465,24681,
21.11.2020 11:45 - 21.11.2020 12:00,9376,9789,,6223,5895,,23528,24769,
21.11.2020 12:00 - 21.11.2020 12:15,9426,9842,,6219,5904,,23597,24844,
21.11.2020 12:15 - 21.11.2020 12:30,9368,9750,,6214,5917,,23665,24903,
21.11.2020 12:30 - 21.11.2020 12:45,9196,9556,,6207,5929,,23735,24962,
21.11.2020 12:45 - 21.11.2020 13:00,8942,9288,,6201,5943,,23810,25029,
21.11.2020 13:00 - 21.11.2020 13:15,8611,8944,,6194,5957,,23879,25017,
21.11.2020 13:15 - 21.11.2020 13:30,8213,8517,,6190,5963,,23926,25012,
21.11.2020 13:30 - 21.11.2020 13:45,7695,8006,,6187,5967,,23964,24993,
21.11.2020 13:45 - 21.11.2020 14:00,7125,7417,,6183,5971,,23991,24973,
21.11.2020 14:00 - 21.11.2020 14:15,6495,6734,,6181,5975,,24009,24496,
21.11.2020 14:15 - 21.11.2020 14:30,5815,5992,,6180,5984,,24014,24456,
21.11.2020 14:30 - 21.11.2020 14:45,5076,5210,,6179,5995,,24005,24402,
21.11.2020 14:45 - 21.11.2020 15:00,4281,4396,,6178,6007,,24011,24361,
21.11.2020 15:00 - 21.11.2020 15:15,3491,3566,,6174,6295,,24026,24322,
21.11.2020 15:15 - 21.11.2020 15:30,2682,2727,,6184,6294,,24011,24302,
21.11.2020 15:30 - 21.11.2020 15:45,1926,1939,,6184,6296,,23993,24279,
21.11.2020 15:45 - 21.11.2020 16:00,1222,1191,,6182,6294,,23984,24251,
21.11.2020 16:00 - 21.11.2020 16:15,623,574,,6180,6297,,23990,24252,
21.11.2020 16:15 - 21.11.2020 16:30,215,185,,6182,6296,,24073,24338,
21.11.2020 16:30 - 21.11.2020 16:45,32,11,,6179,6299,,24156,24426,
21.11.2020 16:45 - 21.11.2020 17:00,11,2,,6177,6300,,24234,24511,
21.11.2020 17:00 - 21.11.2020 17:15,0,0,,6166,6302,,24321,24611,
21.11.2020 17:15 - 21.11.2020 17:30,0,0,,6154,6301,,24428,24739,
21.11.2020 17:30 - 21.11.2020 17:45,0,0,,6137,6306,,24548,24874,
21.11.2020 17:45 - 21.11.2020 18:00,0,0,,6102,6304,,24668,25011,
21.11.2020 18:00 - 21.11.2020 18:15,0,0,,6085,6280,,24801,25145,
21.11.2020 18:15 - 21.11.2020 18:30,0,0,,6070,6275,,24956,25283,
21.11.2020 18:30 - 21.11.2020 18:45,0,0,,6060,6282,,25156,25452,
21.11.2020 18:45 - 21.11.2020 19:00,0,0,,6045,6284,,25417,25671,
21.11.2020 19:00 - 21.11.2020 19:15,0,0,,6037,6282,,25657,25871,
21.11.2020 19:15 - 21.11.2020 19:30,0,0,,6022,6272,,25813,26003,
21.11.2020 19:30 - 21.11.2020 19:45,0,0,,6015,6253,,25922,26097,
21.11.2020 19:45 - 21.11.2020 20:00,0,0,,6006,6240,,25998,26163,
21.11.2020 20:00 - 21.11.2020 20:15,0,0,,5997,6226,,26042,26210,
21.11.2020 20:15 - 21.11.2020 20:30,0,0,,6001,6213,,26068,26246,
21.11.2020 20:30 - 21.11.2020 20:45,0,0,,6006,6202,,26053,26264,
21.11.2020 20:45 - 21.11.2020 21:00,0,0,,6010,6188,,26048,26283,
21.11.2020 21:00 - 21.11.2020 21:15,0,0,,6015,6176,,26030,26290,
21.11.2020 21:15 - 21.11.2020 21:30,0,0,,6012,6164,,26009,26263,
21.11.2020 21:30 - 21.11.2020 21:45,0,0,,6012,6160,,25986,26237,
21.11.2020 21:45 - 21.11.2020 22:00,0,0,,6034,6149,,25960,26208,
21.11.2020 22:00 - 21.11.2020 22:15,0,0,,6090,6213,,25568,25793,
21.11.2020 22:15 - 21.11.2020 22:30,0,0,,6082,6202,,25487,25702,
21.11.2020 22:30 - 21.11.2020 22:45,0,0,,6073,6195,,25399,25610,
21.11.2020 22:45 - 21.11.2020 23:00,0,0,,6067,6187,,25304,25516,
21.11.2020 23:00 - 21.11.2020 23:15,0,0,,6056,6177,,25207,25429,
21.11.2020 23:15 - 21.11.2020 23:30,0,0,,6054,6175,,25078,25345,
21.11.2020 23:30 - 21.11.2020 23:45,0,0,,6045,6167,,24945,25256,
21.11.2020 23:45 - 22.11.2020 00:00,0,0,,6039,6163,,24804,25164,
22.11.2020 00:00 - 22.11.2020 00:15,0,0,,5561,4376,,25107,25140,
22.11.2020 00:15 - 22.11.2020 00:30,0,0,,5576,4415,,24956,24791,
22.11.2020 00:30 - 22.11.2020 00:45,0,0,,5584,4374,,24783,24728,
22.11.2020 00:45 - 22.11.2020 01:00,0,0,,5582,4328,,24581,24333,
22.11.2020 01:00 - 22.11.2020 01:15,0,0,,6104,4365,,24404,24008,
22.11.2020 01:15 - 22.11.2020 01:30,0,0,,6075,4400,,24250,24004,
22.11.2020 01:30 - 22.11.2020 01:45,0,0,,6055,4343,,24120,23904,
22.11.2020 01:45 - 22.11.2020 02:00,0,0,,6035,4425,,24003,23720,
22.11.2020 02:00 - 22.11.2020 02:15,0,0,,6073,4301,,23898,23996,
22.11.2020 02:15 - 22.11.2020 02:30,0,0,,6052,4335,,23790,23970,
22.11.2020 02:30 - 22.11.2020 02:45,0,0,,6034,4301,,23697,23729,
22.11.2020 02:45 - 22.11.2020 03:00,0,0,,6015,4199,,23607,23733,
22.11.2020 03:00 - 22.11.2020 03:15,0,0,,6010,4351,,23514,23527,
22.11.2020 03:15 - 22.11.2020 03:30,0,0,,6030,4679,,23451,23484,
22.11.2020 03:30 - 22.11.2020 03:45,0,0,,6048,4955,,23390,23551,
22.11.2020 03:45 - 22.11.2020 04:00,0,0,,6080,4947,,23327,23712,
22.11.2020 04:00 - 22.11.2020 04:15,0,0,,6103,4955,,23259,23568,
22.11.2020 04:15 - 22.11.2020 04:30,0,0,,6144,5041,,23211,23624,
22.11.2020 04:30 - 22.11.2020 04:45,0,0,,6181,5066,,23165,23682,
22.11.2020 04:45 - 22.11.2020 05:00,0,0,,6213,5237,,23107,23568,
22.11.2020 05:00 - 22.11.2020 05:15,0,0,,6245,5055,,23048,23713,
22.11.2020 05:15 - 22.11.2020 05:30,0,0,,6280,5056,,23056,23603,
22.11.2020 05:30 - 22.11.2020 05:45,0,0,,6310,4931,,23057,23697,
22.11.2020 05:45 - 22.11.2020 06:00,0,0,,6341,4995,,23059,23580,
22.11.2020 06:00 - 22.11.2020 06:15,0,0,,6293,4996,,23312,24295,
22.11.2020 06:15 - 22.11.2020 06:30,0,0,,6285,5006,,23329,24507,
22.11.2020 06:30 - 22.11.2020 06:45,0,0,,6295,4956,,23321,24619,
22.11.2020 06:45 - 22.11.2020 07:00,0,0,,6277,4985,,23272,24727,
22.11.2020 07:00 - 22.11.2020 07:15,0,0,,6239,4980,,23180,24828,
22.11.2020 07:15 - 22.11.2020 07:30,0,0,,6248,5021,,23105,24879,
22.11.2020 07:30 - 22.11.2020 07:45,17,19,,6258,4959,,23041,24685,
22.11.2020 07:45 - 22.11.2020 08:00,147,172,,6260,5037,,22977,24568,
22.11.2020 08:00 - 22.11.2020 08:15,534,594,,6265,5075,,22906,24549,
22.11.2020 08:15 - 22.11.2020 08:30,1015,1131,,6265,5145,,22812,24647,
22.11.2020 08:30 - 22.11.2020 08:45,1574,1734,,6262,5184,,22695,24543,
22.11.2020 08:45 - 22.11.2020 09:00,2198,2425,,6265,5229,,22576,24423,
22.11.2020 09:00 - 22.11.2020 09:15,2713,3094,,6303,5260,,22463,24267,
22.11.2020 09:15 - 22.11.2020 09:30,3293,3739,,6333,5289,,22311,24048,
22.11.2020 09:30 - 22.11.2020 09:45,3872,4357,,6330,5316,,22152,23825,
22.11.2020 09:45 - 22.11.2020 10:00,4467,4985,,6322,5339,,21991,23589,
22.11.2020 10:00 - 22.11.2020 10:15,5021,5577,,6319,5365,,21814,23362,
22.11.2020 10:15 - 22.11.2020 10:30,5556,6137,,6318,5769,,21519,23020,
22.11.2020 10:30 - 22.11.2020 10:45,6034,6627,,6315,5797,,21222,22713,
22.11.2020 10:45 - 22.11.2020 11:00,6463,7050,,6312,5823,,20928,22391,
22.11.2020 11:00 - 22.11.2020 11:15,6828,7444,,6301,5845,,20636,22098,
22.11.2020 11:15 - 22.11.2020 11:30,7138,7748,,6301,5868,,20371,21800,
22.11.2020 11:30 - 22.11.2020 11:45,7326,7953,,6297,5886,,20105,21531,
22.11.2020 11:45 - 22.11.2020 12:00,7424,8040,,6295,5904,,19838,21263,
22.11.2020 12:00 - 22.11.2020 12:15,7436,8065,,6292,5924,,19574,20993,
22.11.2020 12:15 - 22.11.2020 12:30,7365,8014,,6286,5940,,19318,20716,
22.11.2020 12:30 - 22.11.2020 12:45,7201,7868,,6281,5956,,19073,20465,
22.11.2020 12:45 - 22.11.2020 13:00,6959,7637,,6272,5975,,18844,20203,
22.11.2020 13:00 - 22.11.2020 13:15,6676,7318,,6262,5977,,18595,19803,
22.11.2020 13:15 - 22.11.2020 13:30,6330,6941,,6244,5964,,18301,19415,
22.11.2020 13:30 - 22.11.2020 13:45,5864,6455,,6222,5963,,17975,19005,
22.11.2020 13:45 - 22.11.2020 14:00,5353,5896,,6201,5964,,17620,18586,
22.11.2020 14:00 - 22.11.2020 14:15,4805,5316,,6169,5956,,17251,18031,
22.11.2020 14:15 - 22.11.2020 14:30,4217,4639,,6099,5940,,16864,17582,
22.11.2020 14:30 - 22.11.2020 14:45,3603,3954,,6050,5919,,16434,17100,
22.11.2020 14:45 - 22.11.2020 15:00,2978,3260,,6002,5899,,16018,16628,
22.11.2020 15:00 - 22.11.2020 15:15,2364,2572,,5946,5877,,15598,16143,
22.11.2020 15:15 - 22.11.2020 15:30,1774,1910,,5877,5818,,15272,15757,
22.11.2020 15:30 - 22.11.2020 15:45,1215,1283,,5814,5757,,14943,15359,
22.11.2020 15:45 - 22.11.2020 16:00,730,730,,5748,5698,,14606,14956,
22.11.2020 16:00 - 22.11.2020 16:15,376,344,,5680,5631,,14302,14580,
22.11.2020 16:15 - 22.11.2020 16:30,140,115,,5640,5629,,14143,14354,
22.11.2020 16:30 - 22.11.2020 16:45,3,4,,5579,5562,,13980,14129,
22.11.2020 16:45 - 22.11.2020 17:00,0,1,,5519,5493,,13825,13910,
22.11.2020 17:00 - 22.11.2020 17:15,0,0,,5469,5438,,13696,13720,
22.11.2020 17:15 - 22.11.2020 17:30,0,0,,5441,5399,,13680,13644,
22.11.2020 17:30 - 22.11.2020 17:45,0,0,,5418,5358,,13666,13574,
22.11.2020 17:45 - 22.11.2020 18:00,0,0,,5392,5318,,13650,13505,
22.11.2020 18:00 - 22.11.2020 18:15,0,0,,5374,5289,,13648,13456,
22.11.2020 18:15 - 22.11.2020 18:30,0,0,,5382,5283,,13663,13438,
22.11.2020 18:30 - 22.11.2020 18:45,0,0,,5386,5276,,13689,13434,
22.11.2020 18:45 - 22.11.2020 19:00,0,0,,5391,5268,,13736,13453,
22.11.2020 19:00 - 22.11.2020 19:15,0,0,,5400,5273,,13793,13497,
22.11.2020 19:15 - 22.11.2020 19:30,0,0,,5409,5299,,13840,13557,
22.11.2020 19:30 - 22.11.2020 19:45,0,0,,5419,5323,,13881,13624,
22.11.2020 19:45 - 22.11.2020 20:00,0,0,,5432,5346,,13922,13697,
22.11.2020 20:00 - 22.11.2020 20:15,0,0,,5449,5370,,13964,13777,
22.11.2020 20:15 - 22.11.2020 20:30,0,0,,5487,5401,,14006,13868,
22.11.2020 20:30 - 22.11.2020 20:45,0,0,,5536,5435,,14046,13965,
22.11.2020 20:45 - 22.11.2020 21:00,0,0,,5571,5473,,14098,14072,
22.11.2020 21:00 - 22.11.2020 21:15,0,0,,5610,5502,,14148,14170,
22.11.2020 21:15 - 22.11.2020 21:30,0,0,,5646,5545,,14205,14231,
22.11.2020 21:30 - 22.11.2020 21:45,0,0,,5682,5584,,14259,14292,
22.11.2020 21:45 - 22.11.2020 22:00,0,0,,5718,5619,,14308,14341,
22.11.2020 22:00 - 22.11.2020 22:15,0,0,,5786,5697,,14210,14275,
22.11.2020 22:15 - 22.11.2020 22:30,0,0,,5807,5740,,14235,14317,
22.11.2020 22:30 - 22.11.2020 22:45,0,0,,5829,5783,,14260,14356,
22.11.2020 22:45 - 22.11.2020 23:00,0,0,,5854,5831,,14287,14397,
22.11.2020 23:00 - 22.11.2020 23:15,0,0,,5876,5872,,14307,14439,
22.11.2020 23:15 - 22.11.2020 23:30,0,0,,5903,5905,,14317,14458,
22.11.2020 23:30 - 22.11.2020 23:45,0,0,,5927,5937,,14329,14474,
22.11.2020 23:45 - 23.11.2020 00:00,0,0,,5951,5974,,14339,14490,
23.11.2020 00:00 - 23.11.2020 00:15,0,0,,6113,6044,,14392,15202,
23.11.2020 00:15 - 23.11.2020 00:30,0,0,,6140,6068,,14436,15090,
23.11.2020 00:30 - 23.11.2020 00:45,0,0,,6174,6062,,14479,15164,
23.11.2020 00:45 - 23.11.2020 01:00,0,0,,6195,6039,,14523,15407,
23.11.2020 01:00 - 23.11.2020 01:15,0,0,,5988,6033,,14571,15388,
23.11.2020 01:15 - 23.11.2020 01:30,0,0,,6010,6078,,14603,15642,
23.11.2020 01:30 - 23.11.2020 01:45,0,0,,6032,6072,,14639,15803,
23.11.2020 01:45 - 23.11.2020 02:00,0,0,,6053,6148,,14678,15817,
23.11.2020 02:00 - 23.11.2020 02:15,0,0,,6074,6111,,14704,15839,
23.11.2020 02:15 - 23.11.2020 02:30,0,0,,6088,6152,,14719,15887,
23.11.2020 02:30 - 23.11.2020 02:45,0,0,,6098,6163,,14733,16038,
23.11.2020 02:45 - 23.11.2020 03:00,0,0,,6108,6174,,14752,16218,
23.11.2020 03:00 - 23.11.2020 03:15,0,0,,6110,6149,,14770,16348,
23.11.2020 03:15 - 23.11.2020 03:30,0,0,,6110,6128,,14830,16564,
23.11.2020 03:30 - 23.11.2020 03:45,0,0,,6106,6112,,14890,16679,
23.11.2020 03:45 - 23.11.2020 04:00,0,0,,6104,6149,,14952,16777,
23.11.2020 04:00 - 23.11.2020 04:15,0,0,,6101,6153,,14996,16707,
23.11.2020 04:15 - 23.11.2020 04:30,0,0,,6100,6154,,14999,16788,
23.11.2020 04:30 - 23.11.2020 04:45,0,0,,6094,6145,,15007,16859,
23.11.2020 04:45 - 23.11.2020 05:00,0,0,,6079,6184,,15010,16772,
23.11.2020 05:00 - 23.11.2020 05:15,0,0,,6073,6134,,15024,16347,
23.11.2020 05:15 - 23.11.2020 05:30,0,0,,6068,6156,,15034,16208,
23.11.2020 05:30 - 23.11.2020 05:45,0,0,,6066,6136,,15037,16275,
23.11.2020 05:45 - 23.11.2020 06:00,0,0,,6059,6135,,15040,15972,
23.11.2020 06:00 - 23.11.2020 06:15,0,0,,5977,6129,,15200,16199,
23.11.2020 06:15 - 23.11.2020 06:30,0,0,,5961,6138,,15167,16141,
23.11.2020 06:30 - 23.11.2020 06:45,0,0,,5945,6121,,15125,16191,
23.11.2020 06:45 - 23.11.2020 07:00,0,0,,5927,6130,,15065,16091,
23.11.2020 07:00 - 23.11.2020 07:15,0,0,,5901,6096,,14980,16136,
23.11.2020 07:15 - 23.11.2020 07:30,0,0,,5862,6067,,14900,16090,
23.11.2020 07:30 - 23.11.2020 07:45,6,7,,5825,6034,,14832,15933,
23.11.2020 07:45 - 23.11.2020 08:00,89,66,,5785,6011,,14748,15749,
23.11.2020 08:00 - 23.11.2020 08:15,465,355,,5740,5978,,14633,15679,
23.11.2020 08:15 - 23.11.2020 08:30,964,768,,5671,5910,,14488,15499,
23.11.2020 08:30 - 23.11.2020 08:45,1639,1412,,5609,5845,,14289,15350,
23.11.2020 08:45 - 23.11.2020 09:00,2425,2237,,5624,5772,,14067,15145,
23.11.2020 09:00 - 23.11.2020 09:15,3256,3074,,5551,5688,,13843,14960,
23.11.2020 09:15 - 23.11.2020 09:30,4041,3903,,5462,5574,,13567,14680,
23.11.2020 09:30 - 23.11.2020 09:45,4816,4725,,5370,5453,,13288,14383,
23.11.2020 09:45 - 23.11.2020 10:00,5609,5560,,5282,5340,,13007,14094,
23.11.2020 10:00 - 23.11.2020 10:15,6340,6326,,5190,5222,,12734,13780,
23.11.2020 10:15 - 23.11.2020 10:30,7025,7040,,5106,5112,,12524,13499,
23.11.2020 10:30 - 23.11.2020 10:45,7625,7664,,5017,4988,,12311,13208,
23.11.2020 10:45 - 23.11.2020 11:00,8153,8222,,4927,4867,,12118,12939,
23.11.2020 11:00 - 23.11.2020 11:15,8585,8699,,4853,4763,,11955,12707,
23.11.2020 11:15 - 23.11.2020 11:30,8914,9053,,4800,4709,,11891,12645,
23.11.2020 11:30 - 23.11.2020 11:45,9126,9284,,4753,4657,,11828,12553,
23.11.2020 11:45 - 23.11.2020 12:00,9239,9411,,4698,4604,,11765,12475,
23.11.2020 12:00 - 23.11.2020 12:15,9248,9437,,4649,4554,,11722,12448,
23.11.2020 12:15 - 23.11.2020 12:30,9142,9339,,4614,4530,,11664,12410,
23.11.2020 12:30 - 23.11.2020 12:45,8939,9177,,4576,4503,,11607,12365,
23.11.2020 12:45 - 23.11.2020 13:00,8682,8924,,4543,4470,,11551,12278,
23.11.2020 13:00 - 23.11.2020 13:15,8309,8594,,4523,4443,,11459,12283,
23.11.2020 13:15 - 23.11.2020 13:30,7856,8153,,4490,4432,,11305,12096,
23.11.2020 13:30 - 23.11.2020 13:45,7327,7601,,4461,4420,,11114,11875,
23.11.2020 13:45 - 23.11.2020 14:00,6755,6993,,4427,4412,,10897,11630,
23.11.2020 14:00 - 23.11.2020 14:15,6120,6372,,4412,4413,,10660,11433,
23.11.2020 14:15 - 23.11.2020 14:30,5366,5599,,4422,4490,,10400,11109,
23.11.2020 14:30 - 23.11.2020 14:45,4574,4732,,4428,4566,,10110,10734,
23.11.2020 14:45 - 23.11.2020 15:00,3788,3898,,4433,4646,,9844,10384,
23.11.2020 15:00 - 23.11.2020 15:15,2974,3028,,4452,4611,,9607,10071,
23.11.2020 15:15 - 23.11.2020 15:30,2188,2189,,4507,4716,,9595,10000,
23.11.2020 15:30 - 23.11.2020 15:45,1443,1402,,4558,4817,,9577,9930,
23.11.2020 15:45 - 23.11.2020 16:00,826,764,,4610,4923,,9568,9862,
23.11.2020 16:00 - 23.11.2020 16:15,411,360,,4658,5017,,9578,9831,
23.11.2020 16:15 - 23.11.2020 16:30,135,121,,4696,5064,,9690,9959,
23.11.2020 16:30 - 23.11.2020 16:45,4,12,,4739,5111,,9802,10091,
23.11.2020 16:45 - 23.11.2020 17:00,1,5,,4780,5153,,9903,10211,
23.11.2020 17:00 - 23.11.2020 17:15,0,0,,4814,5189,,10009,10341,
23.11.2020 17:15 - 23.11.2020 17:30,0,0,,4835,5229,,10117,10447,
23.11.2020 17:30 - 23.11.2020 17:45,0,0,,4860,5271,,10210,10527,
23.11.2020 17:45 - 23.11.2020 18:00,0,0,,4883,5309,,10304,10607,
23.11.2020 18:00 - 23.11.2020 18:15,0,0,,4914,5346,,10378,10674,
23.11.2020 18:15 - 23.11.2020 18:30,0,0,,4970,5393,,10429,10713,
23.11.2020 18:30 - 23.11.2020 18:45,0,0,,5028,5434,,10479,10742,
23.11.2020 18:45 - 23.11.2020 19:00,0,0,,5088,5476,,10533,10771,
